Id,SalePrice
2735,130308.16342091339
2736,145862.94021916398
2737,117190.6513079892
2738,164953.6325183648
2739,157394.76808040767
2740,138478.98126862076
2741,144397.34565354045
2742,163479.24069781814
2743,141759.66691648442
2744,146119.35287432728
2745,119256.04280733234
2746,121072.91923628801
2747,149253.93355334143
2748,117180.00956345476
2749,126252.17161598442
2750,114755.55740870303
2751,115114.72253267487
2752,203805.94145988277
2753,144884.59433250607
2754,237773.60750633563
2755,141123.35440436142
2756,78439.79978431133
2757,91449.43765138023
2758,78441.12720777927
2759,135671.39544467366
2760,116091.50644417077
2761,148205.6983629127
2762,146053.0118710056
2763,198690.00125463313
2764,151621.94999507177
2765,258431.21163247127
2766,125063.2090560194
2767,90564.90417394826
2768,145661.34958969452
2769,131182.5211608869
2770,155520.82681176742
2771,115415.05001873543
2772,117520.83822594302
2773,136199.0191375595
2774,141400.04952414596
2775,125167.35172474249
2776,127648.92675090661
2777,137267.6489514486
2778,121088.74953986092
2779,125087.81704783904
2780,104095.14339594933
2781,99167.8053279682
2782,93187.03331498466
2783,92664.84999919894
2784,118195.85219334756
2785,129490.52121056854
2786,71830.06593089749
2787,122995.5997389532
2788,83511.85668429472
2789,181147.61261352975
2790,99632.06063795128
2791,117608.47847409833
2792,76513.17239138646
2793,157471.08149590314
2794,78028.904684194
2795,118995.30188778587
2796,102921.46454247544
2797,223380.80164192145
2798,84834.65162311346
2799,93984.57147015573
2800,70524.20260388943
2801,91540.93978785344
2802,140066.2433935439
2803,215411.00838197992
2804,136972.33114486464
2805,99462.96186372005
2806,108244.85863843412
2807,159032.83363440586
2808,143576.69899152956
2809,131292.66057970922
2810,114728.49586040796
2811,162234.9814107848
2812,153657.37828187775
2813,210190.98844399533
2814,208111.95418251367
2815,112110.24263534191
2816,273496.2616736487
2817,152932.52235929083
2818,123386.32842846088
2819,179076.68643786755
2820,129578.79307122648
2821,106005.10906887795
2822,179017.081894947
2823,333926.90675652673
2824,171304.33774940082
2825,120951.37540149572
2826,118575.46589705325
2827,149099.46421512958
2828,186833.98007559692
2829,192519.4954848997
2830,250812.79231786996
2831,161365.89418424337
2832,247177.541522382
2833,264996.1732390639
2834,221335.30150777052
2835,229132.14883665636
2836,192856.41477462792
2837,168985.58582037478
2838,149317.387365842
2839,175988.91949911098
2840,201669.41516724875
2841,201228.99866693254
2842,210136.3423113417
2843,148671.03850265304
2844,164632.20178210727
2845,119825.69204187387
2846,200437.43514543655
2847,192905.7255207164
2848,225492.13537753103
2849,208471.42095503278
2850,282497.6083153808
2851,235480.50937549912
2852,240723.25847020902
2853,223617.3032187952
2854,143062.95921294668
2855,198280.21608152904
2856,214111.79778800532
2857,191423.02985654733
2858,202105.70800547692
2859,106771.86379976517
2860,114875.83942021795
2861,113663.22425204093
2862,193944.7867750512
2863,123767.96193304575
2864,242281.07047510328
2865,142079.73417868177
2866,191868.8958325093
2867,95645.95531478152
2868,125744.89458256186
2869,120236.08220635586
2870,112793.53049817102
2871,94252.4606605938
2872,67458.47706798154
2873,97915.31830543112
2874,134787.9589268022
2875,118812.96069449885
2876,156102.15114287072
2877,136123.09161550173
2878,155256.2393405507
2879,140526.56762853384
2880,113282.34857104845
2881,158956.85362416884
2882,164054.1816778586
2883,198034.9537251439
2884,205567.9299379415
2885,168282.77533466657
2886,220770.03662478476
2887,96986.10253926899
2888,119710.37800526796
2889,71041.71384796144
2890,76060.12367328804
2891,130971.68290777781
2892,54792.74521536768
2893,87261.34569984776
2894,65424.89762799327
2895,296466.31307371345
2896,272512.42481981136
2897,194332.5492177788
2898,188406.35772452486
2899,220783.117503822
2900,154473.84723812935
2901,192095.73532971184
2902,182581.00104062408
2903,305283.0042125942
2904,335871.4779893561
2905,87055.15405593417
2906,191685.60431253765
2907,112189.31276691717
2908,113822.78916337156
2909,182760.40111996932
2910,79771.88760493405
2911,97244.73806645894
2912,146258.5043204724
2913,84674.81490023091
2914,91937.49111988516
2915,91937.49111988516
2916,83375.26945510661
2917,128169.52961809143
2918,119519.94753600379
2919,213934.8468175231
